EmpID,Total Employment Time,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,DepartmentType,Division,State,JobFunctionDescription,GenderCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Turnover,Age
1692,756,24,2920,6,0,2,2,1,4,2,4,10,30,0,3,3,1,3,1,79
1693,853,24,2558,7,0,0,2,1,0,2,6,10,76,0,3,2,1,3,0,37
1694,519,5,806,8,3,2,0,2,2,2,0,10,38,1,0,1,1,3,1,61
1695,198,4,1269,7,3,0,2,0,4,2,12,10,68,0,3,3,1,3,1,41
1696,853,3,1844,4,0,1,2,2,0,2,10,10,22,1,2,1,1,3,0,60
1697,583,3,1946,3,0,1,1,1,3,2,9,10,38,1,0,3,1,3,0,35
1698,44,2,777,2,0,1,0,1,2,2,1,10,30,1,4,1,1,3,1,28
1699,343,25,1530,5,0,0,2,1,4,0,5,10,50,1,2,1,1,3,1,29
1700,853,25,1563,0,0,0,2,2,0,2,4,10,30,1,0,3,1,3,0,64
1701,112,25,1119,1,0,0,0,0,1,2,14,10,37,1,3,2,1,3,0,68
1702,853,24,321,7,0,0,0,1,0,2,14,10,20,0,3,2,1,3,0,33
1703,853,24,1910,2,0,1,1,1,0,4,0,10,48,0,3,2,1,3,0,44
1704,853,5,2293,1,0,2,2,1,0,2,14,10,59,0,2,3,1,3,0,28
1705,853,4,731,2,0,2,1,0,0,2,14,10,45,0,2,2,1,3,0,64
1706,747,3,558,4,0,0,0,0,1,2,0,10,70,0,2,1,1,3,0,32
1707,646,3,492,5,0,2,2,0,4,2,23,10,18,1,0,1,1,3,0,28
1708,312,3,315,6,0,1,0,2,1,2,19,10,8,1,0,3,1,3,1,32
1709,232,2,2908,7,0,1,2,2,1,2,11,19,50,1,1,1,1,3,1,60
1710,349,25,2208,5,0,2,0,1,2,0,6,10,73,1,1,0,1,3,1,51
1711,200,25,1408,0,0,1,0,2,4,2,9,10,47,1,3,3,1,3,0,37
1712,853,25,1360,1,0,1,0,2,0,2,4,10,30,0,1,2,1,3,0,50
1713,853,24,1106,7,0,0,1,0,0,2,9,10,37,0,0,1,1,3,0,32
1714,853,24,2174,2,0,1,1,2,0,4,6,10,47,0,4,1,1,3,0,22
1715,670,5,2099,9,0,1,1,1,1,2,0,10,38,0,4,0,1,3,1,57
1716,596,4,2649,4,0,0,2,1,1,2,9,10,37,0,0,3,1,3,1,61
1717,652,3,2862,0,0,2,1,1,3,2,9,10,52,1,0,3,1,3,0,63
1718,61,3,706,1,0,1,1,2,1,2,6,10,27,1,3,0,1,3,0,22
1719,853,3,1160,7,0,0,1,2,0,2,6,10,47,1,2,3,1,3,0,29
1720,853,25,1504,3,0,2,2,1,0,2,6,10,47,1,3,2,1,3,0,57
1721,67,25,2896,4,0,1,1,0,3,2,8,10,7,1,4,0,1,3,1,24
1722,853,25,1399,5,0,1,1,0,0,2,22,10,41,0,2,0,1,3,0,54
1723,684,24,2199,6,0,1,1,0,3,4,10,10,22,0,1,3,1,3,1,53
1724,272,5,103,8,0,2,2,1,3,2,24,10,22,0,3,0,1,3,1,65
1725,853,3,2142,5,0,0,0,1,0,2,6,10,73,1,1,0,1,3,0,75
1726,853,3,927,4,0,0,1,0,0,2,23,10,18,1,0,2,1,3,0,41
1727,41,3,1763,3,0,1,1,0,1,2,9,10,38,1,2,3,1,3,1,26
1728,853,22,2940,9,0,1,2,2,0,3,9,10,38,1,4,0,1,3,0,51
1729,393,22,2058,2,4,0,0,1,4,3,9,10,38,0,3,0,1,3,1,76
1730,853,22,2160,2,0,1,1,1,0,3,10,10,73,0,4,0,1,3,0,46
1731,272,23,1882,9,0,0,1,2,3,3,4,10,30,1,1,0,1,3,1,75
1732,213,23,2456,9,4,0,1,2,4,3,7,10,30,0,2,3,1,3,1,61
1733,444,22,1498,2,0,1,0,2,2,3,6,10,47,0,1,1,1,3,1,72
1734,853,22,212,4,0,0,2,0,0,3,6,10,28,1,4,3,1,3,0,80
1735,694,22,601,4,4,1,0,0,2,3,18,10,51,0,4,0,1,3,0,80
1736,108,22,1245,8,0,0,0,1,1,3,6,10,73,1,3,1,1,3,1,67
1737,853,22,1132,8,0,0,2,0,0,3,10,10,30,0,2,3,1,3,0,39
1738,400,23,2682,1,4,0,0,1,1,3,10,10,22,1,4,2,1,3,0,39
1739,156,23,1996,1,0,0,1,0,1,3,0,10,47,0,2,1,1,3,0,41
1740,523,22,1832,4,0,0,1,1,4,3,9,10,47,0,3,1,1,3,1,59
1741,853,22,1560,3,0,0,0,2,0,3,10,10,26,0,0,2,1,3,0,42
1742,853,22,2314,8,0,2,1,1,0,3,23,10,47,0,0,0,1,3,0,51
1743,853,22,2512,7,0,1,2,2,0,3,19,10,70,1,1,2,1,3,0,21
1744,853,22,2709,5,0,1,2,0,0,3,6,10,27,0,2,1,1,3,0,75
1745,853,23,988,2,0,0,2,1,0,3,0,10,38,0,3,3,1,3,0,33
1746,618,22,1482,9,0,1,0,0,4,3,11,10,78,1,2,3,1,3,1,60
1747,223,23,1891,5,2,1,0,2,2,3,6,10,69,0,4,0,1,3,0,30
1748,225,22,288,6,0,2,0,2,3,3,21,10,47,0,4,3,1,3,1,50
1749,853,22,1689,6,0,0,1,2,0,3,6,10,59,0,2,0,1,3,0,58
1750,853,22,504,9,0,1,2,0,0,3,6,10,76,0,3,3,1,3,0,45
1751,853,22,1002,4,0,0,2,2,0,3,9,10,48,0,2,3,1,3,0,21
1752,382,22,1859,5,0,2,1,2,2,3,9,10,51,1,4,2,1,3,1,40
1753,73,22,1690,0,0,0,2,0,2,3,6,10,7,1,1,0,1,3,1,79
1754,853,22,35,1,0,2,2,2,0,3,14,10,50,1,0,2,1,3,0,31
1755,853,22,872,7,0,2,1,0,0,3,9,10,38,1,3,3,1,3,0,28
1756,853,22,720,2,0,2,0,1,0,3,19,10,53,1,1,3,1,3,0,61
1757,853,22,2315,3,0,1,0,2,0,3,8,10,25,0,4,3,1,3,0,37
1758,853,22,1957,8,0,2,1,1,0,3,19,10,4,1,4,2,1,3,0,64
1759,630,22,2234,6,0,0,1,1,3,3,9,10,22,1,4,1,1,3,1,75
1760,771,22,2445,9,0,2,2,1,4,3,9,10,38,1,2,2,1,3,1,29
1761,333,22,2493,4,4,0,2,2,4,3,6,10,73,0,3,1,1,3,1,61
1762,736,22,2413,5,4,0,1,1,4,3,22,10,38,0,4,0,1,3,0,21
1763,853,22,788,0,0,2,1,0,0,3,4,10,52,0,0,3,1,3,0,73
1764,853,22,2386,1,0,1,0,2,0,3,4,10,30,0,1,1,1,3,0,74
1765,853,23,1713,0,0,0,2,1,0,3,14,10,35,0,0,0,1,3,0,31
1766,654,22,2059,6,0,0,1,2,2,3,6,10,47,0,0,1,1,3,1,65
1767,737,22,2335,9,0,0,0,0,3,3,9,10,70,0,4,0,1,3,0,27
1768,262,22,2529,4,0,0,2,2,4,3,0,10,48,0,1,1,1,3,0,45
1769,526,22,422,5,0,0,1,2,2,3,4,10,73,1,2,3,1,3,0,48
1770,853,22,1398,0,0,2,0,0,0,3,11,10,25,1,2,2,1,3,0,51
1771,853,22,742,1,0,2,2,1,0,3,18,10,51,1,2,3,1,3,0,72
1772,57,22,1185,7,0,0,0,1,2,3,9,10,47,1,0,3,1,3,1,68
1773,723,22,2090,2,0,2,1,2,3,3,10,10,3,1,1,1,1,3,0,80
1774,104,22,1,3,0,1,1,1,1,3,6,10,73,0,0,3,1,3,0,33
1775,464,22,2532,8,0,0,0,0,1,3,4,10,30,1,1,2,1,3,1,25
1776,485,22,1820,6,0,1,2,2,3,3,14,10,30,1,0,0,1,3,1,67
1777,661,22,381,9,0,1,1,2,1,3,19,10,69,0,2,2,1,3,1,60
1778,853,22,335,4,0,1,1,0,0,3,9,10,38,0,3,3,1,3,0,73
1779,853,22,524,5,0,1,0,2,0,3,14,10,25,0,3,1,1,3,0,61
1780,622,22,1220,0,0,0,2,2,3,3,6,10,30,0,2,3,1,3,0,29
1781,853,22,176,1,0,0,0,1,0,3,11,10,70,0,4,0,1,3,0,39
1782,211,23,1634,4,4,0,0,2,3,3,6,10,41,0,3,1,1,3,0,72
1783,853,22,1523,6,0,2,2,1,0,3,9,10,47,0,4,3,1,3,0,41
1784,0,22,2113,9,0,2,0,2,3,3,9,10,73,0,3,0,1,3,0,51
1785,853,22,2016,4,0,1,2,0,0,3,20,10,25,0,4,3,1,3,0,73
1786,703,22,659,5,0,1,0,2,2,3,6,10,47,1,2,3,1,3,1,43
1787,517,22,891,0,0,0,1,2,4,3,4,10,30,1,2,0,1,3,1,66
1788,853,22,2334,1,0,0,2,0,0,3,6,10,30,1,3,0,1,3,0,46
1789,853,22,696,7,0,0,2,1,0,3,4,10,30,1,3,3,1,3,0,59
1790,115,22,2497,2,0,2,1,1,2,3,0,10,48,0,0,0,1,3,0,66
1791,726,22,283,3,0,0,0,2,2,3,23,10,18,0,2,0,1,3,0,41
1792,853,22,402,8,0,1,2,2,0,3,15,10,54,1,1,0,1,3,0,72
1793,185,22,2866,0,0,1,1,2,2,3,5,10,25,0,2,2,1,3,1,77
1794,853,22,1135,1,0,0,0,2,0,3,11,10,4,0,4,3,1,3,0,59
1795,250,22,2568,2,4,1,1,1,1,3,24,10,50,0,0,3,1,3,1,62
1796,563,22,2213,3,4,0,0,0,1,3,22,10,28,0,2,0,1,3,1,46
1797,707,22,1268,4,0,1,0,0,4,3,9,10,47,0,2,3,1,3,1,35
1798,853,23,1576,5,0,2,0,0,0,3,19,10,69,0,1,3,1,3,0,37
1799,323,23,50,0,4,2,2,2,1,3,6,10,73,1,1,1,1,3,0,33
1800,557,22,299,8,0,2,2,0,2,3,23,10,48,0,1,0,1,3,1,46
1801,555,22,363,6,0,1,2,2,1,3,9,10,73,0,2,1,1,3,0,33
1802,853,22,1574,9,0,2,1,2,0,3,6,10,27,0,3,0,1,3,0,40
1803,149,22,2914,4,0,1,2,0,2,3,10,10,10,0,3,0,1,3,0,40
1804,776,22,2319,5,0,2,0,2,4,3,6,10,47,1,2,3,1,3,1,65
1805,147,22,2236,0,0,0,0,2,4,3,0,10,47,1,1,0,1,3,1,53
1806,853,22,181,1,0,2,0,0,0,3,9,10,47,1,0,2,1,3,0,71
1807,853,22,526,7,0,0,2,0,0,3,24,10,48,0,4,3,1,3,0,43
1808,853,22,2874,2,0,2,0,1,0,3,19,10,22,0,1,1,1,3,0,39
1809,186,22,1391,3,0,0,2,1,1,3,24,10,70,0,3,0,1,3,0,56
1810,853,22,2634,8,0,1,0,1,0,3,9,10,30,1,1,0,1,3,0,28
1811,853,22,468,6,0,0,0,0,0,3,20,10,59,0,1,0,1,3,0,45
1812,619,22,2919,9,4,0,0,0,1,3,9,10,50,0,1,3,1,3,0,44
1813,853,22,1164,4,0,0,2,2,0,3,0,10,48,0,3,0,1,3,0,43
1814,853,22,684,5,0,1,0,1,0,3,23,10,47,0,1,3,1,3,0,42
1815,853,22,557,0,0,0,0,1,0,3,14,10,50,0,0,1,1,3,0,61
1816,853,23,2414,4,0,0,0,2,0,3,9,10,70,0,3,2,1,3,0,71
1817,29,23,2926,5,0,0,0,2,2,3,0,10,48,0,3,0,1,3,1,36
1818,853,23,1639,0,0,0,2,1,0,3,24,10,47,1,2,3,1,3,0,67
1819,853,22,778,9,0,1,1,2,0,3,9,10,73,0,1,2,1,3,0,74
1820,853,22,1635,6,0,1,2,1,0,3,18,10,67,0,1,0,1,3,0,42
1821,853,22,2838,9,0,1,1,0,0,3,11,10,0,0,2,3,1,3,0,42
1822,853,22,1790,4,0,0,2,1,0,3,23,10,41,0,1,3,1,3,0,72
1823,561,22,1550,5,0,0,0,0,4,3,8,10,7,1,1,3,1,3,1,62
1824,733,22,1814,0,0,0,1,2,4,3,24,10,78,1,3,1,1,3,1,62
1825,686,22,2630,1,0,0,0,1,4,3,19,10,47,1,4,1,1,3,0,26
1826,508,22,2389,7,0,2,1,2,2,3,0,10,38,0,3,3,0,3,1,81
1827,401,22,1044,2,0,0,2,0,1,3,6,10,53,0,3,3,2,3,1,40
1828,705,22,2245,3,0,2,1,2,2,3,23,10,38,1,1,0,0,3,1,39
1829,853,22,1368,8,0,2,1,2,0,3,4,10,59,1,4,1,0,3,0,35
1830,853,22,2241,6,0,1,0,2,0,3,8,10,3,0,1,1,2,3,0,62
1831,394,22,675,9,4,2,1,2,3,3,12,10,73,0,0,3,2,3,0,52
1832,853,22,320,4,0,0,0,1,0,3,4,10,30,0,4,1,2,3,0,66
1833,853,22,188,5,0,2,1,0,0,3,6,10,73,0,4,1,2,3,0,39
1834,305,23,1452,1,0,0,2,0,2,3,14,10,22,0,4,0,2,3,1,44
1835,363,23,695,2,0,2,1,2,2,3,6,10,47,0,0,2,2,3,1,40
1836,853,23,669,3,0,2,1,2,0,3,6,10,47,1,2,0,2,3,0,52
1837,853,23,2000,4,0,2,1,0,0,3,14,10,73,0,0,0,2,3,0,47
1838,853,22,912,8,0,2,0,2,0,3,0,10,47,0,4,3,0,3,0,64
1839,419,22,1481,6,0,1,0,1,4,3,13,10,7,0,3,2,0,3,1,54
1840,853,22,2083,9,0,1,1,1,0,3,10,10,26,0,2,2,0,3,0,53
1841,853,22,378,4,0,0,1,1,0,3,6,10,53,0,2,3,0,3,0,64
1842,853,22,2341,5,0,2,1,2,0,3,9,10,22,1,0,0,0,3,0,24
1843,853,22,2453,0,0,1,2,2,0,3,4,10,30,1,2,1,2,3,0,60
1844,853,22,2200,1,0,2,0,1,0,3,9,10,52,0,3,2,0,3,0,58
1845,545,22,1928,7,0,2,0,2,4,3,0,10,47,0,1,2,2,3,1,81
1846,853,22,2505,2,0,1,2,2,0,3,0,10,38,1,1,2,2,3,0,76
1847,270,22,1758,3,0,1,2,1,2,3,14,10,59,1,3,0,2,3,1,22
1848,853,22,1800,8,0,0,2,1,0,3,4,10,30,1,1,0,3,3,0,22
1849,853,22,1893,6,0,2,1,0,0,3,14,10,59,0,2,0,3,3,0,62
1850,564,22,247,9,4,0,0,0,4,3,0,10,48,0,4,1,3,3,1,26
1851,319,22,186,4,4,1,1,2,3,3,9,10,47,0,2,2,3,3,1,55
1852,207,22,571,5,4,1,0,1,4,3,9,10,73,0,1,2,3,3,0,41
1853,853,23,2690,6,0,0,1,2,0,3,23,10,48,0,3,0,3,3,0,65
1854,551,23,1478,9,0,0,0,0,1,3,18,10,51,0,0,1,3,3,1,60
1855,331,23,1790,4,4,2,1,1,3,3,9,10,49,1,3,1,0,3,0,75
1856,853,23,2147,5,0,1,0,0,0,3,6,10,73,0,1,3,0,3,0,50
1857,509,23,724,0,4,0,2,2,1,3,1,10,30,1,3,0,0,3,0,66
1858,265,22,2431,8,0,0,0,0,2,3,23,10,48,0,0,3,0,3,1,34
1859,622,22,2687,6,0,0,0,1,4,3,6,10,36,0,2,1,0,3,1,40
1860,781,22,1249,9,4,2,1,0,1,3,14,10,22,0,0,0,0,3,1,22
1861,853,22,130,4,0,0,0,0,0,3,23,10,6,1,1,3,0,3,0,71
1862,853,22,2729,5,0,1,2,2,0,3,0,10,47,1,3,2,0,3,0,37
1863,729,22,1254,0,0,2,2,0,1,3,4,10,30,0,3,2,0,3,1,35
1864,479,22,1551,1,0,1,0,2,2,3,6,10,69,0,2,1,0,3,0,50
1865,853,22,1178,7,0,2,2,1,0,3,6,10,48,0,0,2,0,3,0,53
1866,853,22,1568,2,0,0,0,2,0,3,6,10,53,1,0,0,0,3,0,42
1867,280,22,2155,3,0,1,1,2,1,3,4,10,73,1,0,0,2,3,1,80
1868,452,22,207,8,0,2,0,0,2,3,6,10,47,1,1,2,2,3,0,22
1869,853,22,2367,6,0,2,2,2,0,3,2,10,38,0,0,1,0,3,0,40
1870,853,22,2652,9,0,0,1,0,0,3,4,10,30,0,2,1,1,3,0,30
1871,853,22,150,4,0,0,2,0,0,3,23,10,47,0,4,3,1,3,0,26
1872,255,22,147,5,0,1,1,2,3,3,6,10,47,0,2,1,1,3,0,50
1873,428,23,542,0,0,0,2,2,1,3,4,10,73,0,1,1,1,3,1,62
1874,853,23,353,1,0,1,1,1,0,3,20,10,73,1,0,3,1,3,0,62
1875,732,23,2238,2,4,1,2,0,1,3,9,10,38,1,3,2,1,3,0,69
1876,159,23,2719,3,2,1,0,1,2,3,6,10,53,0,2,2,1,3,0,79
1877,853,23,2289,4,0,2,0,0,0,3,9,10,38,1,0,1,1,3,0,61
1878,324,22,915,9,0,2,1,1,4,3,19,10,50,0,4,2,1,3,0,21
1879,571,22,754,0,4,2,1,2,1,3,4,10,30,0,1,2,1,3,1,57
1880,572,22,54,1,4,1,0,0,4,3,14,10,38,0,1,3,1,3,0,57
1881,853,22,2741,2,0,1,1,1,0,3,6,10,73,1,0,2,1,3,0,22
1882,462,22,523,3,0,1,0,1,3,3,7,10,30,0,0,0,1,3,0,77
1883,268,22,2329,4,0,1,1,2,4,3,14,10,59,0,1,2,1,3,1,55
1884,853,22,66,5,0,2,2,1,0,3,10,10,30,0,3,1,1,3,0,22
1885,853,22,2271,6,0,0,1,0,0,3,9,10,73,1,3,1,1,3,0,38
1886,187,22,668,7,0,0,0,2,1,3,5,10,4,1,4,2,1,3,0,38
1887,853,22,239,8,0,1,2,0,0,3,6,10,76,1,4,0,1,3,0,25
1888,79,22,2860,9,0,1,1,2,4,3,4,10,30,0,4,1,1,3,0,75
1889,853,22,1626,6,0,0,1,2,0,3,9,10,47,0,3,0,1,3,0,65
1890,853,22,602,9,0,0,1,0,0,3,19,10,47,0,4,3,1,3,0,54
1891,853,22,2897,4,0,1,2,0,0,3,0,10,46,0,2,1,1,3,0,76
1892,853,23,2171,8,0,0,0,2,0,3,0,10,73,0,0,2,1,3,0,36
1893,853,23,704,0,0,0,0,0,0,3,9,10,18,1,4,0,1,3,0,46
1894,853,23,598,1,0,1,0,0,0,3,6,10,47,1,3,2,1,3,0,63
1895,853,23,2280,2,0,2,0,1,0,3,23,10,48,0,4,1,1,3,0,33
1896,853,23,1496,3,0,1,0,1,0,3,4,10,30,0,2,1,1,3,0,71
1897,853,23,1753,4,0,1,2,2,0,3,6,10,47,1,0,0,1,3,0,74
1898,523,22,290,3,0,1,2,2,4,3,6,10,47,0,4,2,1,3,1,25
1899,796,22,237,8,0,0,2,0,3,3,6,10,47,0,0,1,1,3,0,40
1900,853,22,1751,6,0,1,1,0,0,3,9,10,18,0,2,3,1,3,0,62
1901,853,22,825,9,0,1,1,0,0,3,4,10,30,0,4,0,1,3,0,63
1902,697,22,2457,4,0,1,0,2,3,3,4,10,59,1,3,0,1,3,1,70
1903,398,22,2412,5,0,2,2,1,2,3,6,10,38,0,1,0,1,3,1,62
1904,853,22,351,0,0,0,2,1,0,3,9,10,47,0,0,3,1,3,0,40
1905,853,22,2545,1,0,2,1,2,0,3,23,10,78,0,0,1,1,3,0,50
1906,853,22,1093,7,0,2,1,0,0,3,6,10,47,1,2,3,1,3,0,75
1907,853,22,482,2,0,1,2,1,0,3,6,10,53,1,0,3,1,3,0,34
1908,853,22,313,3,0,0,1,1,0,3,6,10,73,0,4,3,1,3,0,80
1909,853,22,1079,8,0,1,0,1,0,3,9,10,41,0,4,3,1,3,0,61
1910,853,22,1442,6,0,1,2,0,0,3,10,10,26,0,2,0,1,3,0,80
1911,409,22,165,9,4,2,1,2,2,3,23,10,47,0,4,0,1,3,1,31
1912,406,23,359,8,0,2,1,2,3,3,4,10,30,0,0,1,1,3,1,35
1913,781,23,2152,6,4,1,1,0,1,3,9,10,48,1,4,1,1,3,0,50
1914,262,23,770,9,4,2,1,0,2,3,4,10,59,0,3,1,1,3,1,41
1915,558,23,1908,4,2,2,1,2,4,3,9,10,47,0,0,0,1,3,0,76
1916,408,23,1662,5,2,1,0,0,1,3,9,10,73,1,3,0,1,3,0,59
1917,853,22,1449,2,0,0,1,0,0,3,10,10,30,0,1,2,1,3,0,62
1918,632,22,1596,3,0,0,1,2,1,3,6,10,70,0,1,2,1,3,0,32
1919,265,22,883,8,4,0,0,0,1,3,18,10,67,0,3,3,1,3,1,32
1920,252,22,1902,6,4,1,1,0,3,3,6,10,76,0,2,3,1,3,1,74
1921,646,22,697,9,0,0,2,0,4,3,4,10,30,1,3,1,1,3,0,28
1922,853,22,1798,4,0,1,0,1,0,3,9,10,73,1,0,0,1,3,0,64
1923,351,22,1371,5,0,1,1,0,1,3,13,10,25,0,3,3,1,3,0,56
1924,125,22,812,0,0,2,1,0,4,3,6,10,38,0,2,1,1,3,0,28
1925,659,22,1210,1,0,0,1,0,4,3,19,10,47,1,3,0,1,3,0,42
1926,853,22,509,7,0,0,0,2,0,3,6,10,25,1,1,2,1,3,0,23
1927,184,22,1239,2,0,1,2,0,1,3,6,10,73,1,2,1,1,3,0,46
1928,853,22,587,3,0,1,0,1,0,3,9,10,47,0,2,3,1,3,0,39
1929,853,22,1162,8,0,0,0,0,0,3,6,10,22,0,0,3,1,3,0,34
1930,853,22,1618,6,0,1,2,2,0,3,9,10,73,0,0,2,1,3,0,36
1931,853,22,847,9,0,1,1,2,0,3,7,10,30,0,4,2,1,3,0,23
1932,800,24,934,0,0,1,0,2,4,4,11,10,59,1,3,3,1,3,1,45
1933,853,24,1742,4,0,0,2,1,0,4,0,26,48,0,1,3,1,3,0,33
1934,494,24,2636,9,4,0,1,0,4,4,10,20,70,0,3,3,1,3,1,31
1935,853,23,356,8,0,2,0,2,0,4,24,10,22,1,2,0,1,3,0,48
1936,853,23,1911,0,0,1,1,1,0,4,6,20,73,0,2,3,1,3,0,31
1937,357,23,1594,1,4,1,0,2,1,4,4,20,73,0,0,2,1,3,0,65
1938,853,23,845,8,0,2,0,0,0,4,19,10,73,0,3,2,1,3,0,65
1939,853,23,2050,6,0,0,2,2,0,4,6,20,30,0,0,1,1,3,0,80
1940,853,23,2614,8,0,0,0,2,0,4,4,10,59,0,0,3,1,3,0,80
1941,853,23,1830,6,0,0,0,1,0,4,4,20,30,0,2,3,1,3,0,81
1942,89,23,2932,8,4,2,0,1,3,4,23,10,47,0,3,3,1,3,1,58
1943,253,23,2789,6,4,0,0,1,3,4,18,20,51,0,4,3,1,3,1,66
1944,853,23,2637,8,0,2,0,0,0,4,6,20,73,0,0,1,1,3,0,59
1945,146,24,568,8,4,1,0,2,2,4,4,10,30,0,4,1,1,3,1,45
1946,853,23,1165,9,0,1,0,0,0,4,0,20,48,0,3,3,1,3,0,66
1947,853,24,1375,3,0,2,2,2,0,4,11,20,50,0,4,2,1,3,0,40
1948,420,23,2710,8,4,2,1,2,3,4,19,20,69,0,1,1,1,3,1,59
1949,853,24,1688,3,0,0,0,1,0,4,6,20,73,0,2,0,1,3,0,72
1950,0,23,2604,8,4,0,2,2,1,3,19,20,69,0,0,1,1,3,0,64
1951,333,24,1226,7,4,1,0,2,4,4,0,10,38,0,0,1,1,3,1,62
1952,853,24,12,8,0,1,0,0,0,4,21,20,47,0,3,0,1,3,0,33
1953,501,22,1238,5,0,1,1,0,3,3,8,10,13,0,0,0,1,3,0,46
1954,144,23,1082,7,4,2,2,2,4,3,8,10,2,0,3,0,1,3,1,54
1955,853,22,1416,3,0,1,0,2,0,3,6,10,30,1,4,1,1,3,0,24
1956,853,22,2247,5,0,2,0,0,0,3,1,10,30,0,1,1,1,3,0,64
1957,48,22,1355,8,4,2,2,0,3,3,6,10,50,0,0,3,1,3,1,47
1958,853,22,2170,6,0,0,1,0,0,3,17,10,7,0,3,1,1,3,0,32
1959,325,22,1693,1,0,2,1,2,4,3,14,10,22,0,0,1,1,3,1,33
1960,853,22,2546,6,0,1,0,1,0,3,0,10,4,1,4,0,1,3,0,74
1961,127,22,1918,8,4,2,0,0,4,3,10,10,26,0,1,1,1,3,1,77
1962,351,23,2668,1,0,0,2,1,1,3,9,10,18,0,3,0,1,3,0,71
1963,391,22,2757,1,4,0,1,0,2,3,9,10,73,0,3,1,1,3,1,50
1964,743,22,256,2,3,2,1,1,4,3,5,10,50,0,3,1,1,3,0,53
1965,853,23,2219,1,0,1,0,2,0,3,9,10,68,0,4,3,1,3,0,73
1966,853,23,1333,8,0,1,2,1,0,3,9,10,73,0,3,3,1,3,0,51
1967,853,22,2091,5,0,2,0,1,0,3,9,10,37,0,3,2,1,3,0,28
1968,853,22,651,4,0,1,1,2,0,3,9,10,47,0,0,3,1,3,0,67
1969,164,22,813,3,2,1,0,1,3,3,9,10,38,0,4,2,1,3,1,47
1970,0,22,1864,6,0,2,2,2,3,3,6,10,38,0,3,2,1,3,1,70
1971,233,23,574,3,4,2,2,0,4,3,9,10,48,0,3,0,1,3,0,28
1972,382,23,453,2,0,0,0,2,1,3,6,10,47,1,0,2,1,3,1,26
1973,853,23,185,0,0,1,1,0,0,3,9,10,47,0,1,1,1,3,0,31
1974,853,22,2379,4,0,2,0,2,0,3,0,10,70,0,4,3,1,3,0,54
1975,853,22,1808,7,0,0,0,2,0,3,14,10,50,0,3,0,1,3,0,81
1976,853,22,2651,2,0,1,2,0,0,3,8,10,2,0,4,2,1,3,0,77
1977,250,22,258,3,4,0,1,0,4,3,6,10,73,0,4,2,1,3,0,70
1978,627,22,1151,8,4,1,1,1,4,3,8,10,2,0,3,0,1,3,0,46
1979,243,22,576,6,0,2,1,2,4,3,4,10,30,0,0,2,1,3,0,50
1980,853,22,1081,9,0,2,2,0,0,3,9,10,50,0,2,1,1,3,0,32
1981,754,22,99,4,0,0,0,2,1,3,9,10,38,1,1,0,1,3,0,29
1982,853,22,1429,5,0,1,2,2,0,3,11,10,50,0,2,1,1,3,0,42
1983,830,22,672,0,0,2,2,0,2,3,9,10,47,0,0,3,1,3,1,66
1984,853,22,2449,1,0,1,1,2,0,3,2,10,69,0,1,2,1,3,0,74
1985,202,22,1100,7,0,0,1,2,2,3,9,10,48,0,4,3,1,3,0,59
1986,853,22,2464,2,0,0,2,0,0,3,5,10,25,0,1,0,1,3,0,73
1987,853,22,2347,3,0,1,2,1,0,3,11,10,4,0,4,2,1,3,0,55
1988,324,22,1794,8,0,0,0,2,3,3,6,10,47,0,1,2,1,3,1,33
1989,853,23,1329,5,0,1,0,2,0,3,6,10,41,0,3,1,1,3,0,22
1990,690,23,1131,0,0,1,2,2,2,3,6,10,47,0,1,0,1,3,1,75
1991,176,23,1671,1,0,0,1,2,1,3,9,10,73,0,3,1,1,3,0,74
1992,656,23,1976,7,0,0,0,1,1,3,9,10,47,0,4,0,1,3,1,72
1993,88,23,1149,2,0,1,0,0,4,3,6,10,73,0,2,0,1,3,1,50
1994,107,23,2025,3,0,1,0,0,4,3,9,10,48,0,3,2,1,3,1,34
1995,853,23,333,8,0,0,0,0,0,3,6,10,27,0,3,1,1,3,0,44
1996,335,23,458,6,0,2,0,2,2,3,0,10,48,0,4,2,1,3,1,30
1997,284,23,2364,9,0,2,1,0,3,3,23,10,59,0,0,0,1,3,1,32
1998,853,23,1570,4,0,1,2,1,0,3,9,10,47,0,1,3,1,3,0,23
1999,430,23,1761,5,0,0,0,2,1,3,6,10,49,0,3,3,1,3,1,79
2000,97,22,1507,6,0,1,0,1,1,3,9,10,37,0,1,3,1,3,1,59
2001,84,22,1679,7,4,0,1,0,2,3,24,10,22,0,4,3,1,3,0,45
2002,229,22,92,8,4,0,1,2,1,3,9,10,47,0,4,1,1,3,0,32
2003,831,22,1571,9,4,0,1,1,4,3,18,10,82,0,3,1,1,3,1,37
2004,853,22,1988,6,0,0,1,0,0,3,4,10,30,0,3,0,1,3,0,21
2005,165,22,1047,9,0,2,1,1,3,3,19,10,47,0,0,3,1,3,1,75
2006,853,22,2340,4,0,0,2,2,0,3,5,10,14,1,3,1,1,3,0,49
2007,853,22,923,5,0,1,2,2,0,3,19,10,69,0,1,3,1,3,0,43
2008,242,22,2069,0,0,2,0,2,4,3,6,10,48,0,0,3,1,3,1,81
